start_time,stop_time,avg_intensity
0,20,53.925
20,40,31.24
40,60,43.43333333333334
60,80,24.083333333333332
80,100,12.583333333333334
100,120,10.016666666666667
120,140,10.52
140,160,18.150000000000002
160,180,9.516666666666667
180,200,12.516666666666666
200,220,13.866666666666667
220,240,11.16
240,260,13.833333333333334
260,280,31.380000000000003
280,300,10.633333333333333
300,320,10.1
320,340,13.766666666666666
340,360,17.599999999999998
360,380,9.666666666666666
380,400,10.2
400,420,9.516666666666667
420,440,24.21666666666667
440,460,14.799999999999999
460,480,21.216666666666665
480,500,32.42
500,520,30.0
520,540,26.380000000000003
540,560,25.266666666666666
560,580,18.016666666666666
580,600,13.25
600,620,34.15
620,640,8.440000000000001
640,660,9.766666666666667
660,680,13.916666666666666
680,700,17.78333333333333
700,720,17.616666666666667
720,740,9.82
740,760,44.53333333333333
760,780,52.050000000000004
780,800,24.52
800,820,13.416666666666666
820,840,9.916666666666666
840,860,10.0
860,880,8.833333333333334
880,900,47.44
900,920,41.199999999999996
920,940,19.766666666666666
940,960,20.0
960,980,17.216666666666665
980,1000,9.66
1000,1020,10.0
1020,1040,17.0
1040,1060,10.575
