start_time,stop_time,avg_intensity
0,5,64.0
5,10,48.75
10,15,27.25
15,20,25.7
20,25,29.1
25,30,28.35
30,35,29.133333333333336
35,40,28.96666666666667
40,45,23.55
45,50,15.966666666666667
50,55,12.4
55,60,13.35
60,65,14.066666666666668
65,70,14.4
70,75,14.233333333333334
75,80,13.600000000000001
80,85,12.55
85,90,10.6
90,95,9.35
95,100,11.799999999999999
100,105,14.5
105,110,10.25
110,115,9.799999999999999
115,120,26.733333333333334
120,125,26.650000000000002
125,130,19.0
130,135,28.2
135,140,39.650000000000006
140,145,34.86666666666667
145,150,25.4
150,155,35.53333333333333
155,160,55.5
160,165,55.0
165,170,42.06666666666667
170,175,19.4
175,180,9.666666666666666
180,185,19.9
185,190,34.6
190,195,29.3
195,200,13.866666666666667
200,205,8.65
205,210,10.533333333333333
210,215,12.7
215,220,14.5
220,225,15.700000000000001
225,230,18.35
230,235,21.53333333333333
235,240,23.700000000000003
240,245,27.6
245,250,19.633333333333333
250,255,10.6
255,260,13.766666666666666
260,265,28.7
265,270,46.3
270,275,56.699999999999996
275,280,41.699999999999996
280,285,31.400000000000002
285,290,24.566666666666666
290,295,13.3
295,300,16.6
300,305,30.333333333333332
305,310,22.85
310,315,9.666666666666666
315,320,14.5
320,325,15.5
325,330,11.766666666666666
330,335,9.5
335,340,10.0
340,345,10.0
345,350,10.0
350,355,10.0
355,360,10.0
360,365,8.6
365,370,14.4
370,375,25.6
375,380,27.700000000000003
380,385,20.400000000000002
385,390,21.85
390,395,35.06666666666667
395,400,45.05
400,405,50.95
405,410,22.833333333333332
410,415,6.25
415,420,9.433333333333334
420,425,10.85
425,430,17.6
430,435,20.066666666666666
435,440,13.066666666666668
440,445,9.1
445,450,10.0
450,455,10.0
455,460,8.7
460,465,19.533333333333335
465,470,16.85
470,475,12.533333333333333
475,480,19.9
480,485,15.149999999999999
485,490,18.733333333333334
490,495,17.5
495,500,11.366666666666667
500,505,10.05
505,510,13.800000000000002
510,515,10.4
515,520,9.733333333333333
520,525,8.45
525,530,16.2
530,535,25.5
535,540,11.4
540,545,9.966666666666667
545,550,12.2
550,555,10.733333333333334
555,560,10.85
560,565,18.700000000000003
565,570,26.633333333333336
570,575,43.1
575,580,60.699999999999996
580,585,71.75
585,590,85.5
590,595,44.3
595,600,22.5
600,605,21.7
605,610,29.85
610,615,38.775
615,620,18.475
