start_time,stop_time,avg_intensity
0,5,53.425
5,10,106.3
10,15,38.65
15,20,22.9
20,25,28.4
25,30,28.55
30,35,30.3
35,40,30.65
40,45,34.6
45,50,45.2
50,55,54.0
55,60,55.9
60,65,45.65
65,70,25.05
70,75,17.7
75,80,22.4
80,85,32.1
85,90,39.6
90,95,41.3
95,100,38.5
100,105,33.7
105,110,31.7
110,115,36.400000000000006
115,120,45.2
120,125,54.75
125,130,60.0
130,135,55.7
135,140,46.25
140,145,29.65
145,150,25.6
150,155,37.5
155,160,25.1
160,165,12.3
165,170,1.3499999999999996
170,175,10.0
175,180,54.349999999999994
180,185,84.3
185,190,53.7
190,195,3.45
195,200,17.1
200,205,19.65
205,210,19.6
210,215,17.0
215,220,9.95
220,225,13.350000000000001
225,230,19.4
230,235,24.049999999999997
235,240,24.0
240,245,17.5
245,250,10.0
250,255,8.0
255,260,10.0
260,265,12.6
265,270,16.8
270,275,19.4
275,280,18.950000000000003
280,285,14.4
285,290,14.6
290,295,19.1
295,300,22.049999999999997
300,305,21.5
305,310,17.9
310,315,13.3
315,320,10.8
320,325,10.0
325,330,9.65
330,335,10.0
335,340,7.4
340,345,11.3
345,350,18.05
350,355,32.9
355,360,59.55
360,365,42.2
365,370,22.6
370,375,32.05
375,380,47.9
380,385,51.35
385,390,43.4
390,395,26.5
395,400,12.2
400,405,11.7
405,410,23.5
410,415,36.650000000000006
415,420,41.1
420,425,36.8
425,430,31.55
430,435,26.1
435,440,20.85
440,445,16.3
445,450,12.149999999999999
450,455,10.0
455,460,9.100000000000001
460,465,10.1
465,470,10.649999999999999
470,475,14.600000000000001
475,480,22.9
480,485,23.65
485,490,16.75
490,495,13.6
495,500,13.45
500,505,11.149999999999999
505,510,10.0
510,515,9.7
515,520,10.0
520,525,8.95
525,530,10.0
530,535,15.05
535,540,22.0
540,545,24.6
545,550,22.65
550,555,15.549999999999999
555,560,11.6
560,565,10.4
565,570,9.6
570,575,10.0
575,580,10.0
580,585,10.0
585,590,6.6
590,595,10.0
595,600,30.5
600,605,44.2
605,610,30.5
610,615,6.6
615,620,10.0
620,625,10.0
625,630,9.05
630,635,11.9
635,640,17.1
640,645,29.25
645,650,36.1
650,655,37.1
655,660,32.2
660,665,25.65
665,670,19.0
670,675,15.8
675,680,14.8
680,685,14.1
685,690,15.600000000000001
690,695,20.200000000000003
695,700,20.0
700,705,15.0
705,710,12.5
710,715,13.1
715,720,14.899999999999999
720,725,19.2
725,730,25.75
730,735,30.8
735,740,33.05
740,745,29.6
745,750,20.95
750,755,11.149999999999999
755,760,13.8
760,765,13.9
765,770,13.0
770,775,12.95
775,780,12.7
780,785,11.3
785,790,10.0
790,795,9.75
795,800,10.0
800,805,10.0
805,810,10.0
810,815,9.6
815,820,10.4
820,825,12.7
825,830,14.5
830,835,15.75
835,840,16.2
840,845,15.75
845,850,14.149999999999999
850,855,12.6
855,860,11.0
860,865,10.0
865,870,9.75
870,875,10.0
875,880,10.0
880,885,10.0
885,890,10.0
890,895,10.0
895,900,10.0
900,905,10.0
905,910,10.0
910,915,10.0
915,920,10.0
920,925,10.0
925,930,10.0
930,935,7.0
