start_time,stop_time,avg_intensity
0,20,35.81666666666667
20,40,96.9090909090909
40,60,74.0
60,80,25.45
80,100,16.69090909090909
100,120,25.580000000000002
120,140,21.5
140,160,10.57
160,180,16.79090909090909
180,200,10.440000000000001
200,220,14.618181818181819
220,240,10.0
240,260,10.0
260,280,9.927272727272728
280,300,28.110000000000003
300,320,35.04
320,340,19.380000000000003
340,360,51.054545454545455
360,380,21.94
380,400,10.518181818181818
400,420,10.77
420,440,10.0
440,460,10.0
460,480,10.0
480,500,10.0
500,520,10.0
520,540,10.145454545454545
540,560,14.209999999999999
560,580,13.15
