timestamp_sec,intensity
0.000,0.000
1.116,6.300
2.231,28.800
5.578,31.600
8.925,34.300
12.272,16.700
16.735,13.700
21.197,10.800
23.429,16.800
27.891,16.900
32.354,17.000
34.585,15.600
39.048,14.200
43.510,12.900
45.741,10.500
50.204,10.000
54.667,9.500
56.898,10.600
61.360,11.600
65.823,12.600
68.054,14.800
72.517,15.000
76.980,15.300
79.211,13.600
83.673,12.600
88.136,11.600
90.367,10.500
94.830,10.000
99.292,9.500
101.524,10.000
105.986,10.000
110.449,10.000
112.680,10.000
117.143,10.000
121.605,10.000
123.837,10.000
128.299,10.000
132.762,10.000
134.993,10.000
139.456,10.000
143.918,10.000
146.150,10.000
150.612,10.000
155.075,10.000
157.306,10.000
161.769,10.000
166.231,10.000
168.462,10.000
172.925,10.000
177.388,10.000
179.619,10.000
184.081,10.000
188.544,10.000
190.775,10.000
195.238,10.000
199.701,10.000
201.932,10.000
206.394,10.000
210.857,10.000
213.088,10.000
217.551,10.000
222.013,10.000
224.245,10.000
228.707,10.000
233.170,10.000
235.401,9.400
239.864,10.100
244.326,10.700
246.558,12.200
251.020,13.300
255.483,14.500
257.714,15.300
262.177,15.900
266.639,16.600
268.871,17.300
273.333,16.700
277.796,16.000
280.027,14.100
284.490,12.700
288.952,11.400
291.183,10.500
295.646,10.000
300.109,9.500
302.340,10.000
306.802,10.000
311.265,10.000
313.496,9.800
317.959,10.000
322.422,10.200
324.653,9.800
329.115,10.900
333.578,11.900
335.809,14.100
340.272,15.200
344.734,16.200
346.966,17.100
351.428,16.100
355.891,15.100
358.122,11.200
362.585,10.000
367.047,8.800
369.279,10.000
373.741,10.000
378.204,10.000
380.435,10.000
384.898,10.000
389.360,10.000
391.592,10.000
396.054,10.000
400.517,10.000
402.748,8.800
407.211,10.100
411.673,11.400
413.904,14.400
418.367,16.600
422.830,18.700
425.061,11.700
429.523,20.900
433.986,30.000
436.217,46.400
440.680,62.200
445.142,78.100
447.374,108.600
451.836,100.000
456.299,91.400
458.530,37.100
462.993,19.500
467.455,1.800
469.687,13.500
474.149,11.700
478.612,9.900
480.843,10.900
485.306,10.600
489.768,10.200
492.000,10.100
496.462,10.000
500.925,9.900
503.156,9.000
507.619,10.000
512.081,11.000
514.313,13.500
518.775,14.900
523.238,16.300
525.469,16.300
529.932,16.800
534.394,17.400
536.625,19.000
541.088,17.700
545.551,16.300
547.782,11.500
552.244,10.000
556.707,8.500
558.938,10.000
563.401,10.000
567.863,10.000
570.095,10.000
574.557,10.000
579.020,10.000
581.251,10.000
585.714,10.000
590.176,10.000
592.408,9.100
596.870,10.000
601.333,10.900
603.564,13.000
608.027,14.400
612.489,15.900
614.721,17.000
619.183,17.200
623.646,17.400
625.877,16.000
630.340,15.500
634.802,15.000
637.033,13.900
641.496,14.700
645.959,15.400
648.190,17.100
652.653,19.400
657.115,21.600
659.346,25.600
663.809,25.900
668.272,26.200
670.503,24.100
674.965,20.900
679.428,17.700
681.659,12.100
686.122,10.000
690.584,7.900
692.816,6.600
697.278,10.200
701.741,13.800
703.972,19.900
708.435,28.000
712.897,36.100
715.129,45.400
719.591,50.900
724.054,56.300
726.285,53.600
730.748,55.300
735.210,57.100
737.442,62.500
741.904,59.800
746.367,57.000
748.598,46.200
753.061,41.600
757.523,36.900
759.754,36.300
764.217,36.700
768.680,37.100
770.911,40.900
775.374,43.700
779.836,46.400
782.067,51.500
786.530,50.300
790.993,49.100
793.224,39.700
797.686,37.600
802.149,35.600
804.380,42.800
808.843,40.100
813.305,37.400
815.537,29.300
819.999,24.200
824.462,19.200
826.693,16.300
831.156,14.700
835.618,13.100
837.850,15.500
842.312,16.200
846.775,17.000
849.006,17.400
853.469,18.400
857.931,19.400
860.163,20.400
864.625,21.300
869.088,22.200
871.319,23.900
875.782,22.900
880.244,22.000
882.475,19.100
886.938,16.500
891.401,13.900
893.632,10.600
898.095,10.000
902.557,9.400
904.788,12.200
909.251,13.300
913.714,14.500
915.945,15.400
920.407,15.700
924.870,16.000
927.101,3.800
931.564,14.800
936.026,25.700
938.258,59.700
942.720,70.400
947.183,81.100
949.414,78.800
953.877,68.000
958.339,57.300
960.571,27.900
965.033,16.500
969.496,5.000
971.727,11.800
976.190,10.700
980.652,9.700
982.884,11.000
987.346,11.300
991.809,11.600
994.040,11.600
998.503,12.100
1002.965,12.600
1005.196,13.400
1009.659,13.700
1014.122,13.900
1016.353,13.200
1020.815,13.300
1025.278,13.400
1027.509,12.600
1031.972,14.300
1036.435,16.100
1038.666,20.500
1043.128,22.200
1047.591,23.900
1049.822,23.100
1054.285,22.600
1058.747,22.200
1060.979,18.900
1065.441,20.000
1069.904,21.100
1072.135,29.700
1076.598,28.100
1081.060,26.500
1083.292,15.600
1087.754,12.000
1092.217,8.400
1094.448,10.400
1098.911,10.000
1103.373,9.600
1106.720,10.000
1110.067,10.000
1113.414,10.000
1114.530,12.000
1115.645,10.000
1116.761,8.000
1115.645,2.000
1115.645,0.000
