timestamp_sec,intensity
0.000,0.000
0.577,8.000
1.155,34.400
2.886,40.000
4.618,45.600
6.350,26.600
8.659,28.100
10.968,29.500
12.123,35.500
14.432,47.200
16.741,58.900
17.896,76.000
20.205,86.600
22.514,97.100
23.669,97.800
25.978,100.000
28.287,102.200
29.441,98.000
31.751,97.300
34.060,96.700
35.214,99.100
37.523,96.800
39.833,94.400
40.987,88.700
43.296,85.600
45.605,82.500
46.760,85.300
49.069,81.200
51.378,77.100
52.533,74.100
54.842,65.200
57.151,56.200
58.306,44.100
60.615,36.400
62.924,28.600
64.078,29.100
66.388,26.300
68.697,23.600
69.851,24.100
72.160,22.900
74.470,21.600
75.624,21.700
77.933,20.200
80.242,18.700
81.397,16.000
83.706,15.400
86.015,14.900
87.170,17.300
89.479,17.500
91.788,17.700
92.943,16.600
95.252,16.600
97.561,16.600
98.716,16.300
101.025,17.400
103.334,18.500
104.488,19.700
106.797,22.200
109.107,24.600
110.261,27.700
112.570,29.600
114.879,31.600
116.034,32.500
118.343,32.000
120.652,31.400
121.807,28.900
124.116,26.900
126.425,25.000
127.580,24.500
129.889,22.200
132.198,19.900
133.353,17.700
135.662,15.400
137.971,13.000
139.125,11.600
141.435,10.600
143.744,9.500
144.898,10.000
147.207,10.000
149.516,10.000
150.671,9.800
152.980,10.300
155.289,10.900
156.444,11.900
158.753,12.700
161.062,13.600
162.217,13.200
164.526,14.600
166.835,16.000
167.990,19.000
170.299,19.800
172.608,20.500
173.762,20.100
176.072,18.400
178.381,16.700
179.535,12.800
181.844,11.200
184.154,9.600
185.308,10.600
187.617,10.400
189.926,10.100
191.081,9.800
193.390,10.100
195.699,10.400
196.854,10.300
199.163,11.900
201.472,13.400
202.627,16.600
204.936,17.800
207.245,19.100
208.399,19.500
210.709,18.000
213.018,16.400
214.172,11.600
216.481,10.000
218.791,8.400
219.945,10.000
222.254,10.000
224.563,10.000
225.718,10.000
228.027,10.000
230.336,10.000
231.491,10.000
233.800,10.000
236.109,10.000
237.264,10.000
239.573,10.000
241.882,10.000
243.036,10.000
245.346,10.000
247.655,10.000
248.809,10.000
251.118,10.000
253.428,10.000
254.582,10.000
256.891,10.000
259.200,10.000
260.355,10.000
262.664,10.000
264.973,10.000
266.128,10.000
268.437,10.000
270.746,10.000
271.901,9.900
274.210,10.000
276.519,10.100
277.673,8.700
279.983,10.500
282.292,12.200
283.446,14.900
285.755,18.800
288.065,22.600
289.219,25.400
291.528,29.900
293.837,34.300
294.992,39.100
297.301,41.000
299.610,42.900
300.765,38.300
303.074,39.100
305.383,39.900
306.538,47.800
308.847,45.000
311.156,42.200
312.310,30.200
314.620,25.300
316.929,20.400
318.083,22.200
320.392,20.500
322.702,18.800
323.856,16.900
326.165,16.900
328.474,16.900
329.629,19.100
331.938,20.500
334.247,21.800
335.402,19.000
337.711,23.400
340.020,27.800
341.175,35.200
343.484,42.500
345.793,49.800
346.948,56.300
349.257,59.800
351.566,63.400
352.720,64.200
355.029,60.100
357.339,55.900
358.493,46.600
360.802,39.100
363.111,31.500
364.266,26.500
366.575,22.200
368.884,17.900
370.039,19.200
372.348,17.600
374.657,15.900
375.812,15.500
378.121,14.000
380.430,12.500
381.585,10.800
383.894,10.000
386.203,9.200
387.357,9.900
389.667,10.000
391.976,10.100
393.130,10.200
395.439,10.600
397.748,10.900
398.903,11.500
401.212,11.700
403.521,11.900
404.676,11.700
406.985,11.400
409.294,11.000
410.449,10.300
412.758,10.000
415.067,9.700
416.222,10.000
418.531,10.000
420.840,10.000
421.994,10.000
424.304,10.000
426.613,10.000
427.767,10.000
430.076,10.000
432.386,10.000
433.540,10.000
435.849,10.000
438.158,10.000
439.313,10.000
441.622,10.000
443.931,10.000
445.086,10.000
447.395,10.000
449.704,10.000
450.859,10.000
453.168,10.000
455.477,10.000
456.631,10.000
458.941,10.000
461.250,10.000
462.404,10.000
464.713,10.000
467.023,10.000
468.177,10.000
470.486,10.000
472.795,10.000
473.950,10.000
476.259,10.000
478.568,10.000
479.723,10.000
482.032,10.000
484.341,10.000
485.496,10.000
487.805,10.000
490.114,10.000
491.268,10.000
493.578,10.000
495.887,10.000
497.041,10.000
499.350,10.000
501.660,10.000
502.814,10.000
505.123,10.000
507.432,10.000
508.587,10.000
510.896,10.000
513.205,10.000
514.360,10.000
516.669,10.000
518.978,10.000
520.133,10.000
522.442,10.000
524.751,10.000
525.905,10.000
528.215,10.000
530.524,10.000
531.678,10.100
533.987,10.200
536.297,10.300
537.451,10.500
539.760,10.500
542.069,10.600
543.224,9.600
545.533,10.300
547.842,10.900
548.997,12.000
551.306,13.900
553.615,15.700
554.770,18.000
557.079,19.700
559.388,21.400
560.542,22.500
562.852,22.300
565.161,22.000
566.315,20.900
568.624,18.400
570.934,16.000
572.665,11.700
574.397,10.000
576.129,8.300
576.706,12.000
577.284,10.000
577.861,8.000
577.284,2.000
577.284,0.000
