start_time,stop_time,avg_intensity
0,5,6.533333333333334
5,10,19.0
10,15,11.0
15,20,10.0
20,25,10.95
25,30,12.9
30,35,11.75
35,40,10.0
40,45,9.4
45,50,10.0
50,55,10.0
55,60,10.0
60,65,10.0
65,70,10.0
70,75,10.0
75,80,10.0
80,85,10.0
85,90,10.0
90,95,10.0
95,100,10.0
100,105,10.0
105,110,10.0
110,115,9.65
115,120,10.0
120,125,11.5
125,130,13.6
130,135,16.1
135,140,16.5
140,145,15.8
145,150,11.3
150,155,10.0
155,160,9.35
160,165,10.0
165,170,10.0
170,175,10.0
175,180,10.0
180,185,10.0
185,190,10.0
190,195,10.0
195,200,10.0
200,205,10.0
205,210,10.0
210,215,10.0
215,220,10.0
220,225,9.8
225,230,10.0
230,235,10.4
235,240,11.75
240,245,11.9
245,250,11.1
250,255,10.7
255,260,10.2
260,265,10.0
265,270,9.95
270,275,10.0
275,280,6.65
280,285,10.0
285,290,16.7
290,295,41.9
295,300,43.95
300,305,21.9
305,310,16.6
310,315,13.899999999999999
315,320,17.1
320,325,18.5
325,330,19.9
330,335,20.5
335,340,20.8
340,345,19.8
345,350,18.1
350,355,16.7
355,360,14.600000000000001
360,365,13.3
365,370,13.0
370,375,13.7
375,380,14.1
380,385,14.850000000000001
385,390,16.1
390,395,17.1
395,400,17.8
400,405,18.2
405,410,18.6
410,415,19.4
415,420,20.8
420,425,22.4
425,430,24.7
430,435,26.6
435,440,28.4
440,445,31.1
445,450,34.3
450,455,33.7
455,460,30.200000000000003
460,465,27.4
465,470,31.45
470,475,34.3
475,480,33.2
480,485,24.3
485,490,20.4
490,495,21.1
495,500,21.4
500,505,22.35
505,510,23.2
510,515,23.1
515,520,22.3
520,525,21.8
525,530,20.35
530,535,21.1
535,540,22.9
540,545,24.9
545,550,26.85
550,555,30.3
555,560,35.25
560,565,42.1
565,570,51.35
570,575,57.6
575,580,60.1
580,585,56.5
585,590,53.5
590,595,49.3
595,600,47.6
600,605,46.05
605,610,45.9
610,615,45.15
615,620,45.2
620,625,45.5
625,630,46.4
630,635,47.8
635,640,49.5
640,645,50.0
645,650,46.25
650,655,49.8
655,660,72.55
660,665,88.9
665,670,90.2
670,675,60.2
675,680,49.3
680,685,53.7
685,690,52.6
690,695,51.3
695,700,51.1
700,705,51.05
705,710,52.7
710,715,55.4
715,720,59.6
720,725,62.8
725,730,65.0
730,735,70.65
735,740,79.2
740,745,78.4
745,750,73.80000000000001
750,755,64.9
755,760,57.95
760,765,53.0
765,770,49.9
770,775,49.599999999999994
775,780,48.7
780,785,48.5
785,790,50.3
790,795,54.75
795,800,58.2
800,805,57.65
805,810,53.9
810,815,51.4
815,820,46.6
820,825,44.0
825,830,35.5
830,835,45.0
835,840,72.8
840,845,93.1
845,850,78.85
850,855,54.9
855,860,50.8
860,865,54.0
865,870,53.5
870,875,52.6
875,880,52.349999999999994
880,885,53.3
885,890,53.2
890,895,52.45
895,900,52.1
900,905,53.95
905,910,54.5
910,915,53.5
915,920,46.9
920,925,46.6
925,930,50.1
930,935,53.4
935,940,58.150000000000006
940,945,62.9
945,950,64.05
950,955,69.4
955,960,76.8
960,965,99.35
965,970,101.3
970,975,82.9
975,980,76.1
980,985,69.0
985,990,66.3
990,995,64.35
995,1000,64.9
1000,1005,66.3
1005,1010,67.6
1010,1015,67.7
1015,1020,66.7
1020,1025,64.85
1025,1030,64.1
1030,1035,61.2
1035,1040,56.0
1040,1045,51.2
1045,1050,49.0
1050,1055,49.0
1055,1060,48.7
1060,1065,49.400000000000006
1065,1070,49.9
1070,1075,51.5
1075,1080,50.9
1080,1085,50.05
1085,1090,46.4
1090,1095,41.5
1095,1100,33.5
1100,1105,26.9
1105,1110,15.5
1110,1115,12.85
1115,1120,6.75
