timestamp_sec,intensity
0.000,0.000
0.601,12.700
1.202,61.300
3.005,63.300
4.808,65.300
6.612,20.600
9.016,10.000
11.420,-0.600
12.622,9.600
15.026,10.300
17.431,10.900
18.633,12.100
21.037,13.200
23.441,14.300
24.643,16.000
27.048,15.900
29.452,15.800
30.654,12.900
33.058,12.600
35.463,12.300
36.665,13.800
39.069,14.400
41.473,15.000
42.675,14.700
45.079,15.700
47.484,16.700
48.686,17.300
51.090,19.300
53.494,21.300
54.696,24.600
57.101,25.700
59.505,26.800
60.707,26.300
63.111,24.700
65.516,23.000
66.718,18.700
69.122,17.300
71.526,15.900
72.728,16.300
75.132,17.700
77.537,19.000
78.739,23.200
81.143,24.000
83.547,24.800
84.749,23.200
87.154,21.800
89.558,20.500
90.760,18.200
93.164,17.300
95.569,16.400
96.771,17.000
99.175,17.300
101.579,17.600
102.781,18.200
105.185,18.900
107.590,19.700
108.792,21.400
111.196,20.900
113.600,20.400
114.802,17.800
117.207,16.400
119.611,15.000
120.813,13.800
123.217,14.100
125.622,14.400
126.824,16.500
129.228,17.900
131.632,19.300
132.834,20.600
135.238,21.100
137.643,21.600
138.845,20.800
141.249,20.300
143.653,19.700
144.855,18.100
147.260,18.400
149.664,18.700
150.866,22.900
153.270,21.900
155.675,20.900
156.877,15.300
159.281,13.500
161.685,11.700
162.887,13.800
165.291,13.100
167.696,12.400
168.898,10.500
171.302,10.000
173.706,9.500
174.908,8.100
177.313,10.800
179.717,13.500
180.919,19.000
183.323,23.600
185.728,28.300
186.930,31.700
189.334,34.000
191.738,36.300
192.940,36.800
195.344,35.200
197.749,33.600
198.951,29.300
201.355,26.200
203.759,23.000
204.961,20.000
207.366,19.400
209.770,18.800
210.972,22.300
213.376,23.200
215.781,24.200
216.983,23.900
219.387,24.200
221.791,24.600
222.993,25.000
225.397,24.900
227.802,24.900
229.004,24.500
231.408,24.000
233.812,23.500
235.014,23.400
237.419,22.600
239.823,21.800
241.025,21.400
243.429,20.100
245.834,18.900
247.036,17.000
249.440,16.300
251.844,15.700
253.046,15.900
255.450,16.800
257.855,17.700
259.057,18.100
261.461,20.700
263.865,23.200
265.067,23.500
267.472,29.600
269.876,35.800
271.078,45.100
273.482,51.500
275.887,57.900
277.089,63.400
279.493,61.700
281.897,60.100
283.099,45.700
285.503,43.200
287.908,40.800
289.110,46.900
291.514,49.300
293.918,51.600
295.120,54.000
297.525,55.000
299.929,56.000
301.131,56.500
303.535,54.200
305.940,52.000
307.142,46.900
309.546,43.800
311.950,40.800
313.152,40.900
315.556,39.000
317.961,37.200
319.163,37.700
321.567,34.600
323.971,31.400
325.173,26.100
327.578,23.300
329.982,20.400
331.184,21.200
333.588,20.100
335.993,19.100
337.195,17.300
339.599,18.100
342.003,18.800
343.205,20.600
345.609,24.000
348.014,27.400
349.216,32.900
351.620,35.000
354.024,37.100
355.226,37.000
357.631,34.600
360.035,32.300
361.237,25.900
363.641,23.300
366.046,20.700
367.248,22.300
369.652,21.600
372.056,20.900
373.258,20.200
375.662,19.800
378.067,19.300
379.269,19.200
381.673,19.600
384.077,19.900
385.279,22.300
387.684,21.600
390.088,20.900
391.290,17.900
393.694,16.000
396.099,14.100
397.301,12.700
399.705,12.000
402.109,11.400
403.311,12.400
405.715,12.800
408.120,13.300
409.322,12.600
411.726,14.300
414.130,15.900
415.332,16.000
417.737,21.100
420.141,26.200
421.343,33.000
423.747,39.800
426.151,46.600
427.354,57.400
429.758,55.200
432.162,53.000
433.364,35.900
435.768,28.700
438.173,21.400
439.375,14.700
441.779,19.000
444.183,23.200
445.385,39.400
447.790,49.900
450.194,60.400
451.396,74.200
453.800,71.500
456.204,68.800
457.407,43.300
459.811,36.500
462.215,29.700
463.417,38.900
465.821,37.300
468.226,35.700
469.428,32.000
471.832,28.300
474.236,24.600
475.438,21.700
477.843,18.700
480.247,15.700
481.449,14.800
483.853,13.200
486.257,11.700
487.460,11.400
489.864,11.100
492.268,10.800
493.470,6.800
495.874,11.800
498.279,16.700
499.481,23.900
501.885,35.900
504.289,47.900
505.491,64.900
507.896,71.800
510.300,78.800
511.502,80.400
513.906,70.700
516.310,60.900
517.513,23.400
519.917,23.100
522.321,22.800
523.523,54.800
525.927,69.200
528.332,83.700
529.534,89.300
531.938,95.500
534.342,101.600
535.544,106.600
537.949,100.000
540.353,93.400
541.555,76.500
543.959,62.300
546.363,48.000
547.566,37.500
549.970,28.800
552.374,20.200
553.576,22.200
555.980,19.000
558.385,15.800
559.587,14.400
561.991,12.600
564.395,10.800
565.597,10.500
568.002,10.000
570.406,9.500
571.608,9.600
574.012,10.000
576.416,10.400
577.619,11.600
580.023,11.900
582.427,12.200
583.629,11.900
586.033,11.600
588.438,11.200
589.640,10.300
592.044,10.000
594.448,9.700
596.251,10.000
598.055,10.000
599.858,10.000
600.459,12.000
601.060,10.000
601.661,8.000
601.060,2.000
601.060,0.000
