timestamp_sec,intensity
0.000,0.000
0.593,9.600
1.187,44.200
2.967,47.800
4.747,51.400
6.528,24.100
8.901,18.000
11.275,11.900
12.462,18.000
14.836,17.200
17.209,16.500
18.396,15.600
20.770,14.200
23.144,12.800
24.331,11.100
26.704,10.300
29.078,9.400
30.265,9.700
32.639,10.000
35.012,10.300
36.199,9.900
38.573,12.000
40.947,14.200
42.133,20.500
44.507,20.800
46.881,21.000
48.068,14.200
50.441,13.200
52.815,12.300
54.002,8.700
56.376,15.900
58.749,23.100
59.936,45.400
62.310,49.300
64.684,53.200
65.870,36.600
68.244,35.500
70.618,34.400
71.805,42.700
74.178,43.700
76.552,44.700
77.739,42.900
80.113,40.600
82.486,38.200
83.673,34.200
86.047,32.200
88.421,30.100
89.608,25.100
91.981,30.100
94.355,35.100
95.542,44.100
97.916,57.100
100.289,70.000
101.476,86.200
103.850,94.800
106.224,103.400
107.410,111.300
109.784,100.000
112.158,88.700
113.345,51.300
115.718,38.300
118.092,25.400
119.279,34.200
121.653,35.300
124.026,36.400
125.213,44.500
127.587,44.000
129.961,43.400
131.147,37.200
133.521,32.400
135.895,27.700
137.082,24.200
139.455,20.200
141.829,16.200
143.016,14.500
145.390,12.400
147.763,10.400
148.950,10.500
151.324,10.000
153.698,9.500
154.885,9.700
157.258,10.000
159.632,10.300
160.819,10.600
163.193,11.700
165.566,12.800
166.753,14.800
169.127,15.500
171.501,16.100
172.687,13.200
175.061,15.000
177.435,16.900
178.622,17.700
180.995,24.700
183.369,31.800
184.556,42.800
186.930,50.200
189.303,57.600
190.490,64.000
192.864,61.600
195.238,59.200
196.425,44.800
198.798,38.300
201.172,31.800
202.359,32.300
204.733,29.100
207.106,25.900
208.293,19.700
210.667,22.200
213.040,24.700
214.227,38.700
216.601,41.800
218.975,44.900
220.162,39.000
222.535,37.600
224.909,36.100
226.096,38.100
228.470,34.500
230.843,30.900
232.030,24.500
234.404,19.600
236.778,14.700
237.964,11.900
240.338,10.000
242.712,8.100
243.899,10.000
246.272,10.000
248.646,10.000
249.833,10.000
252.207,10.000
254.580,10.000
255.767,10.000
258.141,10.000
260.515,10.000
261.702,5.500
264.075,10.000
266.449,14.500
267.636,20.500
270.010,32.600
272.383,44.700
273.570,63.900
275.944,70.500
278.318,77.200
279.504,73.200
281.878,66.000
284.252,58.700
285.439,45.000
287.812,34.200
290.186,23.500
291.373,17.000
293.747,12.200
296.120,7.300
297.307,10.400
299.681,10.000
302.055,9.600
303.241,10.000
305.615,10.000
307.989,10.000
309.176,10.000
311.549,10.000
313.923,10.000
315.110,9.700
317.484,10.000
319.857,10.300
321.044,11.700
323.418,11.700
325.792,11.700
326.979,10.300
329.352,10.000
331.726,9.700
332.913,8.500
335.287,10.000
337.660,11.500
338.847,12.900
341.221,17.400
343.595,21.800
344.781,27.800
347.155,32.300
349.529,36.900
350.716,35.800
353.089,40.300
355.463,44.700
356.650,53.200
359.024,54.600
361.397,56.000
362.584,52.200
364.958,47.300
367.332,42.300
368.519,36.300
370.892,29.900
373.266,23.600
374.453,19.400
376.827,15.400
379.200,11.400
380.387,11.100
382.761,10.000
385.134,8.900
386.321,9.300
388.695,10.000
391.069,10.700
392.256,9.000
394.629,13.700
397.003,18.400
398.190,27.300
400.564,33.500
402.937,39.600
404.124,44.800
406.498,44.500
408.872,44.300
410.058,35.900
412.432,32.300
414.806,28.600
415.993,27.100
418.366,26.300
420.740,25.600
421.927,29.200
424.301,28.600
426.674,28.100
427.861,23.700
430.235,23.700
432.609,23.700
433.796,30.600
436.169,28.500
438.543,26.500
439.730,16.200
442.104,13.500
444.477,10.900
445.664,12.900
448.038,15.200
450.412,17.500
451.598,23.800
453.972,25.200
456.346,26.500
457.533,22.300
459.906,21.800
462.280,21.300
463.467,22.700
465.841,22.800
468.214,22.800
469.401,24.400
471.775,21.900
474.149,19.300
475.335,12.400
477.709,10.000
480.083,7.600
481.270,10.000
483.643,10.000
486.017,10.000
487.204,10.000
489.578,10.000
491.951,10.000
493.138,10.000
495.512,10.000
497.886,10.000
499.073,10.000
501.446,10.000
503.820,10.000
505.007,10.000
507.381,10.000
509.754,10.000
510.941,10.000
513.315,10.000
515.689,10.000
516.875,10.000
519.249,10.000
521.623,10.000
522.810,10.000
525.183,10.000
527.557,10.000
528.744,10.000
531.118,10.000
533.491,10.000
534.678,10.000
537.052,10.000
539.426,10.000
540.613,10.000
542.986,10.000
545.360,10.000
546.547,10.000
548.921,10.000
551.294,10.000
552.481,9.200
554.855,10.000
557.228,10.800
558.415,9.200
560.789,14.100
563.163,18.900
564.350,23.500
566.723,34.100
569.097,44.700
570.284,54.000
572.658,66.900
575.031,79.900
576.218,96.400
578.592,98.700
580.966,100.900
582.152,82.700
584.526,78.200
586.900,73.700
588.680,76.600
590.460,76.200
592.241,75.800
592.834,91.500
593.428,76.200
594.021,61.000
593.428,15.200
593.428,0.000
