timestamp_sec,intensity
0.000,0.000
1.026,11.300
2.053,48.700
5.131,56.400
8.210,64.000
11.289,39.600
15.394,38.200
19.499,36.800
21.552,51.800
25.657,49.500
29.762,47.200
31.815,30.400
35.920,26.700
40.025,22.900
42.077,25.500
46.182,30.700
50.287,35.900
52.340,44.100
56.445,52.600
60.550,61.100
62.603,74.900
66.708,73.200
70.813,71.400
72.866,53.600
76.971,43.800
81.076,34.000
83.128,29.900
87.233,24.300
91.338,18.800
93.391,15.500
97.496,15.800
101.601,16.200
103.654,22.600
107.759,26.100
111.864,29.600
113.916,35.600
118.022,33.300
122.127,31.000
124.179,17.800
128.284,14.500
132.389,11.200
134.442,15.500
138.547,16.800
142.652,18.200
144.705,19.400
148.810,21.300
152.915,23.100
154.967,20.600
159.073,26.100
163.178,31.500
165.230,41.700
169.335,48.500
173.440,55.200
175.493,57.300
179.598,60.000
183.703,62.700
185.756,54.000
189.861,62.000
193.966,70.000
196.018,94.900
200.124,100.000
204.229,105.100
206.281,103.800
210.386,87.600
214.491,71.400
216.544,26.900
220.649,18.900
224.754,10.900
226.807,49.500
230.912,47.700
235.017,45.900
237.069,17.500
241.175,10.000
245.280,2.500
247.332,10.000
251.437,10.000
255.542,10.000
257.595,10.000
261.700,10.000
265.805,10.000
267.858,9.900
271.963,10.000
276.068,10.100
278.120,9.400
282.226,10.700
286.331,12.100
288.383,16.300
292.488,16.800
296.593,17.300
298.646,14.400
302.751,13.300
306.856,12.300
308.909,11.000
313.014,11.600
317.119,12.200
319.171,13.600
323.277,16.300
327.382,19.000
329.434,22.100
333.539,25.100
337.644,28.200
339.697,26.400
343.802,31.400
347.907,36.300
349.960,44.700
354.065,49.900
358.170,55.100
360.222,62.100
364.328,57.400
368.433,52.700
370.485,33.400
374.590,26.200
378.695,19.000
380.748,20.500
384.853,21.400
388.958,22.200
391.011,26.100
395.116,30.500
399.221,34.800
401.273,45.200
405.379,43.100
409.484,41.000
411.536,25.300
415.641,20.200
419.746,15.100
421.799,14.200
425.904,17.500
430.009,20.800
432.062,22.800
436.167,36.600
440.272,50.500
442.324,79.300
446.430,86.700
450.535,94.100
452.587,88.200
456.692,73.600
460.797,58.900
462.850,24.000
466.955,13.400
471.060,2.800
473.113,21.400
477.218,20.700
481.323,20.000
483.375,12.100
487.480,10.000
491.586,7.900
493.638,10.000
497.743,10.000
501.848,10.000
503.901,4.500
508.006,10.000
512.111,15.500
514.164,37.300
518.269,37.300
522.374,37.300
524.426,15.500
528.531,10.000
532.637,4.500
534.689,10.000
538.794,10.000
542.899,10.000
544.952,7.800
549.057,10.000
553.162,12.200
555.215,21.000
559.320,21.200
563.425,21.300
565.477,13.100
569.582,10.800
573.688,8.600
575.740,4.500
579.845,10.000
583.950,15.500
586.003,29.500
590.108,38.500
594.213,47.500
596.266,58.700
600.371,55.100
604.476,51.400
606.528,29.000
610.633,20.200
614.739,11.300
616.791,12.900
620.896,10.800
625.001,8.800
627.054,10.200
631.159,10.000
635.264,9.800
637.317,10.000
641.422,10.000
645.527,10.000
647.579,9.300
651.684,10.000
655.790,10.700
657.842,1.400
661.947,13.600
666.052,25.800
668.105,62.700
672.210,71.000
676.315,79.400
678.368,67.500
682.473,55.300
686.578,43.100
688.630,19.100
692.735,10.000
696.841,0.900
698.893,6.300
702.998,10.000
707.103,13.700
709.156,25.700
713.261,28.300
717.366,30.800
719.419,25.300
723.524,22.800
727.629,20.300
729.681,17.100
733.786,15.800
737.892,14.500
739.944,12.700
744.049,16.300
748.154,19.900
750.207,29.900
754.312,33.900
758.417,37.900
760.470,40.900
764.575,36.100
768.680,31.400
770.732,15.200
774.837,10.000
778.943,4.800
780.995,10.000
785.100,10.000
789.205,10.000
791.258,9.400
795.363,10.000
799.468,10.600
801.521,10.900
805.626,13.000
809.731,15.100
811.783,17.700
815.888,20.500
819.994,23.200
822.046,22.600
826.151,26.700
830.256,30.700
832.309,37.400
836.414,40.800
840.519,44.300
842.572,44.500
846.677,43.800
850.782,43.100
852.834,38.300
856.939,37.100
861.044,36.000
863.097,39.000
867.202,38.000
871.307,37.100
873.360,34.400
877.465,32.300
881.570,30.300
883.623,30.300
887.728,27.800
891.833,25.400
893.885,18.600
897.990,20.000
902.095,21.400
904.148,36.000
908.253,34.900
912.358,33.800
914.411,19.500
918.516,14.600
922.621,9.600
924.674,10.900
928.779,10.000
932.884,9.100
934.936,10.000
939.041,10.000
943.146,10.000
945.199,10.000
949.304,10.000
953.409,10.000
955.462,6.200
959.567,10.000
963.672,13.800
965.725,23.600
969.830,29.000
973.935,34.300
975.987,37.700
980.092,36.700
984.197,35.800
986.250,19.900
990.355,24.100
994.460,28.300
996.513,43.200
1000.618,57.700
1004.723,72.200
1006.776,99.600
1010.881,96.600
1014.986,93.500
1018.065,53.300
1021.143,42.500
1024.222,31.700
1025.248,51.000
1026.275,42.500
1027.301,34.000
1026.275,8.500
1026.275,0.000
